v1,v2
spam,"[Web발신]ifg@(광고)★☆훈민정음 수험생 특가 할인!!!★☆ifg@모두 다 만점 받으셨기를 진심으로 기원합니다.!!ifg@만점 응원 이벤트!!♡♥ifg@ifg@◐삼성전자 즐겨라 수능 잘가라 수능 이벤트◑ifg@생년월일이 ****.**.**년생 부터 ****.**.**일인ifg@분들은!!ifg@갤럭시 버즈* 무료증정!!!!ifg@(갤럭시Z플립*,폴더*,S**시리즈 구매시!)ifg@ifg@★수험표 지참 시 전기종 혜택 드립니다!★ifg@☆*만원 상품권증정 또는 *만원 추가 할인!!!ifg@ifg@◎ 인터넷,티비 동시 개통시 현금 최대 **만원 증정!!ifg@ifg@원하시는 대학에 붙길 기원합니다~!ifg@이번 한해 정말 고생 많으셨습니다:)ifg@항상 응원하겠습니다♥♡ifg@ifg@-훈민정음 텔레콤 일동-ifg@무료거부 **********"
ham,"[SKT] 고객님, 이번 달 요금은 90,089원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 1800-9999"
spam,[국제발신]ifg@장난감을 좋아하는 존예 여비서+line：**kw
ham,"[현대카드] 고객님, 2025.04.08 23:19 승인 60,636원 / 스타벅스(인천 연수구) 누적 이용금액 149,556원 문의: 1800-9999 ※ 본 문자는 승인내역 안내용입니다."
spam,[국제발신]ifg@teIegram보완활동감지 비활성화모드로 전환합니다.ifg@로그인을완료해서 활성화하세요.ifg@bot-elegram.p-e.kr
ham,"[국민카드] 고객님, 2025.04.22 15:24 승인 38,717원 / CU편의점(부산 해운대구) 누적 이용금액 66,994원 문의: 080-000-0000 ※ 본 문자는 승인내역 안내용입니다."
spam,"[Web발신]ifg@(광고) 이창건님, 지금 웰라이프몰에서 준비한 특별 혜택을 확인해보세요.ifg@ifg@◈ 수능 끝, 스포식스와 운동 시작!ifg@  - 운동 전 후, 스포식스로 부스트업ifg@  - 스포식스 최대 [**%] 할인 특가ifg@  └구매자 추첨 신세계상품권 증정ifg@   ▷https://vo.la/uqCICKifg@ifg@◈ 고객님만 알려드리는 핫-딜 ifg@  - 꿀과일홍삼 선물세트 (*통)ifg@  └*O,OOO원 → ★**,*OO원★ifg@  - 마이밀 퓨로틴 고구마맛 (**팩)ifg@  └**,*OO원 → ★**,*OO원★ifg@   ▷https://vo.la/PzeLKIifg@ifg@◈ *,OOO원 즉시 할인 혜택!ifg@  - 카카오페이 머니 이용 시 ifg@  └*만원 이상 결제 시 적용 ifg@    ※선착순 소진 시 종료ifg@  ▷https://vo.la/eGBBCAifg@ifg@*이 메세지는 전일자 기준 마케팅 수신 동의 고객님께 발송되었습니다.ifg@ifg@[대상웰라이프 본사쇼핑몰]ifg@고객센터 **********ifg@무료수신거부 **********"
ham,"[롯데택배] 고객님, 상품이 금일 도착 예정입니다. 송장번호: 179156919540 배송조회: https://www.hanjin.co.kr 문의: 080-000-0000"
ham,"[KT] 고객님, 이번 달 요금은 30,043원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 1544-7777"
ham,"[현대카드] 고객님, 2025.04.14 18:03 승인 51,942원 / CU편의점(인천 연수구) 누적 이용금액 133,102원 문의: 114 ※ 본 문자는 승인내역 안내용입니다."
ham,"[SKT] 고객님, 이번 달 요금은 95,092원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 1600-1234"
spam,"(광고) 마운티아 송년 감사 쇼핑지원 포인트 도착! ifg@ifg@마운티아 고객님 한정 송년 감사 쇼핑지원 포인트를 드립니다 ifg@ifg@◆ *만원 이상 구매시 사용 가능 *천 포인트 증정 ifg@ifg@◆ 멤버십 회원 한정! 전 상품 구매시 '****년 달력' 사은품 증정 ifg@    (수량 한정 / 소진시 종료) ifg@ifg@◆ **만원 이상 구매시 고급 다운 머플러 사은품 증정 ifg@    (수량 한정 / 소진시 종료) ifg@ifg@◆ **월 특가상품 ifg@ - 신상품 경량다운 **,***원 / 경량조끼 **,***원 ifg@ - 티셔츠 **,***원 ~ ifg@ - 바지 **,***원 ~ ifg@ifg@장소 : 해당 매장에서 사용 가능 ifg@ifg@ifg@홈플러스 **개점 ifg@(간석, 강동, 광양, 금천, 김포풍무, 목포, 문경, 방학, ifg@부천상동, 부천여월, 성서, 세종, 수원영통, 안동, 유성, ifg@울산남구, 월드컵, 영등포, 영주, 의정부, 작전, ifg@진접, 춘천, 칠곡) ifg@ifg@이랜드 **개점 ifg@(****부평, ****안양, ****천호, NC고잔, ifg@NC광주역, NC엑스코, NC터미널, NC해운대, ifg@뉴코아부천, 뉴코아산본, 뉴코아인천,  ifg@뉴코아창원, 뉴코아평택, 동아강북, 동아수성, 동아쇼핑) ifg@ifg@모다아울렛 **개점 ifg@(천안, 인천, 울산, 김천구미, 남양주, 곤지암, ifg@김제, 진주, 순천, 오산) ifg@ifg@세이브존 *개점 ifg@(노원, 대전, 화정, 울산, 전주, 부천상동, 성남) ifg@ifg@롯데마트 *개점 ifg@(사상, 진해, 마산, 제주도, 구미, 성정) ifg@ifg@메가마트 *개점 ifg@(김해, 신선도원몰, M백춘천) ifg@ifg@마리오아울렛, 행복한백화점, 대백프라자, ifg@대동백화점, 퍼스트빌리지, 하나로청주점 ifg@그랜드백일산점 ifg@ifg@기간 : **/**(월) ~ **/**(일)까지 ifg@ifg@* 현재 고객님의 포인트 : **** 점 ifg@(*,***점 단위 사용 가능) ifg@ifg@[ 추가안내 ] ifg@- 문자 수신 고객 한정 내용 ifg@- 소멸성 포인트는 증정 당시 문자 내 ifg@  사용 조건 충족시 사용 가능 ifg@- 포인트 사용시 부분 반품 불가 ifg@ifg@무료수신거부 ***-***-****"
ham,"[KT] 고객님, 이번 달 요금은 83,147원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 1588-0000"
ham,"[알뜰폰] 고객님, 이번 달 요금은 72,134원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 1600-1234"
ham,"[우리카드] 고객님, 2025.04.09 22:55 승인 25,165원 / CU편의점(광주 북구) 누적 이용금액 141,789원 문의: 1588-0000 ※ 본 문자는 승인내역 안내용입니다."
ham,"[KT] 고객님, 이번 달 요금은 57,673원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 1800-9999"
ham,"[CJ대한통운] 고객님, 상품이 금일 도착 예정입니다. 송장번호: 921150006634 배송조회: https://www.cjlogistics.com 문의: 1600-1234"
ham,"[우리카드] 고객님, 2025.04.25 03:55 승인 29,696원 / 스타벅스(대전 유성구) 누적 이용금액 86,875원 문의: 1600-1234 ※ 본 문자는 승인내역 안내용입니다."
ham,"[알뜰폰] 고객님, 이번 달 요금은 54,826원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 080-000-0000"
spam,[Web발신]ifg@(광고)[KT] **월 *주차 WEEKLY BESTifg@ifg@이번 주 식품 BEST 아이템을 특별가로!?ifg@ifg@?맛있는 쇼핑 최대 **% SALE?ifg@?닥터유 제주용암수 *.*L **병ifg@?서울우유 고칼슘 검은콩 블랙*곡 두유ifg@?허닭 닭가슴살 골라담기 패키지ifg@?꼬소명가 착한 들기름/참기름ifg@?귀빈정 투명만두 *종 고기/김치/새우ifg@ifg@초특가/*+*/추가 증정/추가 할인 등 다양한 혜택?ifg@ifg@?더 많은 상품 확인하기?ifg@https://su.kt.co.kr/AleoWjnifg@ifg@?리뷰 쓰고 적립금받자!?ifg@https://su.kt.co.kr/AleoWjDifg@ifg@▶이용 문의 : K-Deal 고객센터 ******** (평일 **:**~**:**) ifg@ifg@프리미엄 쇼핑 혜택 KT와 함께하세요!ifg@ifg@무료 수신거부: ***-***-****ifg@ifg@[KT]
ham,"[신한카드] 고객님, 2025.04.15 22:47 승인 11,983원 / GS25(광주 북구) 누적 이용금액 123,104원 문의: 1588-0000 ※ 본 문자는 승인내역 안내용입니다."
spam,"[Web발신]ifg@(광고) 풍성한 연말을 위한 시세이도 **월 혜택ifg@ifg@****년도 시세이도를 사랑해주신 소중한 이정연님,ifg@현재 보유하신 마일리지는 *** 포인트입니다. (**/** 기준)ifg@ifg@▶ 방문 시 샘플 증정ifg@매장에 방문하시면, 바이탈 퍼펙션 여행용 샘플을 드립니다.ifg@**/**(금)~**/*(월)ifg@ifg@▶ 마일리지X*ifg@단 *일, 제품 구매 시 마일리지를 *배 적립해드립니다.ifg@**/*(금)~**/*(일)ifg@ifg@▶ 마일리지 선물ifg@****년 적립하신 마일리지는 시세이도 정품 선물로 교환해드립니다. **월**일 이후에는 마일리지가 소멸될 예정이오니, 선물 교환의 기회를 놓치지 마세요!ifg@ifg@▶ **월 혜택 더 보러가기ifg@☞ https://bit.ly/*OxRDKAifg@ifg@☏문의 : 신세계 강남 / **********ifg@☏무료수신거부 : ***-***-****"
ham,"[한진택배] 고객님, 상품이 금일 도착 예정입니다. 송장번호: 151285229716 배송조회: https://www.hanjin.co.kr 문의: 1544-7777"
ham,"[우체국택배] 고객님, 상품이 금일 도착 예정입니다. 송장번호: 673519032681 배송조회: https://www.hanjin.co.kr 문의: 114"
ham,"[현대카드] 고객님, 2025.04.03 23:52 승인 5,344원 / 스타벅스(대전 유성구) 누적 이용금액 173,321원 문의: 1800-9999 ※ 본 문자는 승인내역 안내용입니다."
ham,"[한진택배] 고객님, 상품이 금일 도착 예정입니다. 송장번호: 818717000740 배송조회: https://www.epost.go.kr 문의: 1544-7777"
ham,"[KT] 고객님, 이번 달 요금은 51,687원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 1800-9999"
ham,"[삼성카드] 고객님, 2025.04.30 16:35 승인 26,029원 / 이마트(광주 북구) 누적 이용금액 134,836원 문의: 114 ※ 본 문자는 승인내역 안내용입니다."
spam,[국외발신]ifg@저는 유미 +L??e(cg*a)입니다. 제 사진을 공유해 드릴게요
ham,"[우리카드] 고객님, 2025.04.13 05:51 승인 18,008원 / CU편의점(서울 강남구) 누적 이용금액 64,794원 문의: 114 ※ 본 문자는 승인내역 안내용입니다."
spam,"[Web발신]ifg@(광고)[삼성스토어]ifg@예비 신혼부부 필독!ifg@삼성스토어 혼수 가전 특별 혜택! (****.**.*~**)ifg@ifg@★ 삼성스토어 로맨틱 웨딩위크 ifg@▷ 실리트 냄비*종 특별 사은품 교환권 증정!ifg@(웨딩 인증 & 가전 *백만원 이상 구매 시) ifg@ifg@▷ 최대 **만 상당 구매 금액대별 혜택 ifg@(웨딩 인증 & 가전 *백~*천*백만 이상 구매 시)ifg@ifg@▷ *대 가전 무상 서비스 기간 *년 연장!     ifg@(혼수클럽 가입 후 가전 *백만원 이상 구매 시)  ifg@ifg@★ 최대 **만 상당 송년 감사 선물 ★ifg@▷ 삼성스토어 카톡 친구추가 & 쿠폰 다운로드 후 제품 ***만~*천만원 구매 시  ifg@ifg@★ 삼성 스마트 패키지 최대 ***만 상당 혜택 ★ifg@▷ 행사품목 *~**품목 이상 구매 시 ifg@ifg@[[로맨틱 웨딩위크]] https://vo.la/XLIVFKifg@ifg@[[송년 감사 특별전]] https://vo.la/yWjyLaifg@ifg@* 삼성전자 멤버십 가입조건(현장가입 가능)ifg@* 행사매장, 행사모델에 한하며 당사 사정에 따라 예고없이 조기 종료될 수 있음ifg@무료문자수신거부:***-***-****"
ham,"[한진택배] 고객님, 상품이 금일 도착 예정입니다. 송장번호: 283232728344 배송조회: https://www.hanjin.co.kr 문의: 1800-9999"
ham,"[롯데택배] 고객님, 상품이 금일 도착 예정입니다. 송장번호: 652995193418 배송조회: https://www.cjlogistics.com 문의: 1600-1234"
ham,"[신한카드] 고객님, 2025.04.27 10:51 승인 8,925원 / GS25(대전 유성구) 누적 이용금액 169,259원 문의: 1800-9999 ※ 본 문자는 승인내역 안내용입니다."
spam,"[Web발신]ifg@(광고)워터프론트 e편한세상 국제금융시티 일반분양 선착순ifg@ifg@■ 문현금융단지 인근 첫번째 하이앤드급 대단지 아파트 !ifg@ifg@' 브역대신평초+영구조망까지 갖춘ifg@완벽한 랜드마크 'ifg@ifg@▷시행: 범일*구역정비조합ifg@▷시공: DL건설(대림),DL이앤씨ifg@▷완공: **년*월(입주예정)ifg@ifg@■ 최고의 계약조건ifg@- 계약금 *%ifg@- 중도금 전액 무이자ifg@- 청약통장 Xifg@- 재산,소득조건 Xifg@ifg@■ 선착순계약 일정ifg@ifg@- 입장시간: **년 **월*일 토요일 오전 **시ifg@- 장소 : 이편한세상 범일 국제금융시티 모델하우스 ifg@ifg@※ 방문예약제로 운영합니다ifg@문의 ***-***-****ifg@ifg@■ 계약금 안내ifg@ifg@- *차 계약금: *천만원 (계좌이체)ifg@ifg@※ 당일 현장 온라인 입금 원칙이며 당일 이체한도를 확인하시기 바랍니다.ifg@ifg@■ 역대급 개발호재ifg@ifg@범일역과 문현역 더블역세권ifg@- 범일역*호선, 문현역*호선, BRT 중앙대로, c-bay파크선(예정)ifg@- 도시고속도로, 해안순환도로 등 지역이동 편리ifg@ifg@원더풀 생활 인프라ifg@- 현대백화점, 부산시민회관, 이마트, 홈플러스, CGV ifg@- 문화병원, 춘해병원 등 다양하고 편리한 쇼핑/의료/문화 생활인프라ifg@ifg@우수학군ifg@- 성남초, 부산중, 부산서중, 데레사여고, 배정고, 부산고 등 근거리 학군ifg@ifg@든든한 배후 수요ifg@- 동천강 리버프론트, **보급창 공원(예정), 북항재개발(예정)ifg@- 다양한 정비사업으로 신주거타운의 중심축ifg@ifg@대한민국 NO* 브랜드 프리미엄ifg@- 소비자가 뽑은 가장 신뢰하는 브랜드 대상(총**회)ifg@- 최고높이 **층, 전체동 커튼월룩 설계ifg@ifg@■대표번호:***-***-****ifg@■대표홈페이지: https://yangds.kr/ifg@ifg@무료거부 **********"
ham,"[삼성카드] 고객님, 2025.04.21 11:57 승인 70,338원 / CU편의점(부산 해운대구) 누적 이용금액 159,430원 문의: 1600-1234 ※ 본 문자는 승인내역 안내용입니다."
ham,"[한진택배] 고객님, 상품이 금일 도착 예정입니다. 송장번호: 149503460979 배송조회: https://www.epost.go.kr 문의: 114"
ham,"[CJ대한통운] 고객님, 상품이 금일 도착 예정입니다. 송장번호: 790902606617 배송조회: https://www.cjlogistics.com 문의: 080-000-0000"
ham,"[우리카드] 고객님, 2025.04.13 18:09 승인 2,894원 / GS25(인천 연수구) 누적 이용금액 121,510원 문의: 1800-9999 ※ 본 문자는 승인내역 안내용입니다."
ham,"[한진택배] 고객님, 상품이 금일 도착 예정입니다. 송장번호: 225658769580 배송조회: https://www.epost.go.kr 문의: 114"
ham,"[신한카드] 고객님, 2025.04.26 04:33 승인 49,678원 / GS25(인천 연수구) 누적 이용금액 177,103원 문의: 1588-0000 ※ 본 문자는 승인내역 안내용입니다."
ham,"[KT] 고객님, 이번 달 요금은 45,774원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 1588-0000"
spam,[국제발신]ifg@?(^_-)채찍 S/M **콩이면 동쪽에서 해소사오를때까지  ???E:he**s
ham,"[우리카드] 고객님, 2025.04.26 15:08 승인 49,276원 / GS25(서울 강남구) 누적 이용금액 127,216원 문의: 1600-1234 ※ 본 문자는 승인내역 안내용입니다."
spam,"[Web발신]ifg@(광고)NC청주점ifg@♥ 변지현고객님,ifg@행복이 넘치고ifg@행운이 가득한ifg@푸른 뱀의 해 ****년,ifg@♥NC와 함께ifg@새해 복 많이 받으세요!ifg@ -------------------ifg@[*F 본매장] 뉴발란스ifg@   **/**만원 이상 구매시ifg@  → **/**% 추가 할인ifg@    . ****. *. *일 까지ifg@ifg@[*F 행사장] 언더아머ifg@   최대 ** % 특별 할인전ifg@  . 플리스맨투맨 **,***원ifg@  . 쉘파재킷 **,***원ifg@ifg@[*F 본매장] 스파오ifg@  ' O! SALE 'ifg@  . **/**(금) ~ */*(일)ifg@  . 웜테크 *,***원ifg@  . 콜라보파자마 **,***원~ifg@ -------------------ifg@[아동 신학기 가방]ifg@ - 저학년 ~ 고학년 모두!ifg@https://emember.page.link/QRuTEuSysHn*pTkn*ifg@ -------------------ifg@▷ *F NBA키즈ifg@   책가방+보조가방ifg@   **,*** ~ ***,***원ifg@ * 키링/필통/보조가방 증정ifg@ifg@▷ *F 지프키즈ifg@   책가방 * 필통 증정 ifg@   ***,*** ~ ***,***원ifg@   보조가방 **/**,***원ifg@ ifg@▷ *F 휠라키즈ifg@   산리오 책가방+보조가방ifg@   ***,***원ifg@ * 인형 키링 증정ifg@ -------------------ifg@# *월 *일 정상 영업,ifg@ . **시 **분 ~ **시 **분 ifg@ifg@무료수신거부-**********"
ham,"[KT] 고객님, 이번 달 요금은 85,238원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 1800-9999"
ham,"[알뜰폰] 고객님, 이번 달 요금은 43,369원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 1544-7777"
ham,"[KT] 고객님, 이번 달 요금은 89,530원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 080-000-0000"
ham,"[현대카드] 고객님, 2025.04.24 17:37 승인 5,183원 / 배달의민족(광주 북구) 누적 이용금액 81,810원 문의: 080-000-0000 ※ 본 문자는 승인내역 안내용입니다."
ham,"[CJ대한통운] 고객님, 상품이 금일 도착 예정입니다. 송장번호: 411168646752 배송조회: https://www.hanjin.co.kr 문의: 1544-7777"
ham,"[국민카드] 고객님, 2025.04.15 07:15 승인 13,503원 / 이마트(서울 강남구) 누적 이용금액 111,469원 문의: 1588-0000 ※ 본 문자는 승인내역 안내용입니다."
ham,"[LG U+] 고객님, 이번 달 요금은 92,340원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 1800-9999"
spam,"[Web발신]ifg@(광고)[KT] D-* 주말핫딜 **/**(금) OPEN!ifg@ifg@?금/토/일, 단 *일 최대 **% 파격세일?ifg@ifg@?*만원 이상 구매 시 신세계 상품권 *천원 증정!ifg@ifg@?다양한 상품이 준비되어 있습니다?ifg@ifg@?미리 만나보는 주.말.핫.딜?ifg@https://su.kt.co.kr/AlHlSsgifg@ifg@▶이용 문의 : K-Deal 고객센터 ******** (평일 **:**~**:**) ifg@ifg@프리미엄 쇼핑 혜택 KT와 함께하세요!ifg@ifg@무료 수신거부: ***-***-****ifg@ifg@[KT]"
ham,"[CJ대한통운] 고객님, 상품이 금일 도착 예정입니다. 송장번호: 418593894400 배송조회: https://www.epost.go.kr 문의: 1588-0000"
ham,"[삼성카드] 고객님, 2025.04.12 15:28 승인 83,597원 / CU편의점(광주 북구) 누적 이용금액 88,117원 문의: 1800-9999 ※ 본 문자는 승인내역 안내용입니다."
spam,[국외발신]ifg@?????-*** ifg@?ㅋㅗㅁㅁㅏifg@?**% SLOTifg@?ㅋㅜㅍㅗㄴㅈㅣㄱㅡㅂifg@?콤프 *.*%ifg@문의 ㅌㅔㄹ C?A****
ham,"[롯데택배] 고객님, 상품이 금일 도착 예정입니다. 송장번호: 571750172298 배송조회: https://www.lotteglogis.com 문의: 080-000-0000"
spam,"[Web발신]ifg@(광고)ifg@ifg@제천 루하스 더 카운티 ***]ifg@ifg@■제천 최초 장기일반민간임대아파트■ifg@ifg@ifg@♥임대 변경승인 득!!♥ifg@♥임대 변경승인 득!!♥ifg@ifg@☆모델하우스 그랜드오픈☆ifg@(**년 **월**일)ifg@ ifg@선착순 로얄동호수 지정!ifg@ifg@ifg@▶지하*층~**층 ( **평) ifg@▶민간임대아파트(**년임대후 분양전환)ifg@▶중도금 무이자,발코니 확장비 무상ifg@▶획기적인 *Bay-*룸 구조ifg@▶시스템에어컨*대, *연동 중문, 발코니 무상, 총 ****만원 상당의 무상서비스ifg@▶봉양산업단지 직주근접ifg@▶**년동안 내집처럼/분양전환시 우선권 부여ifg@▶청약통장 無/ 전매제한 無/세금 부담 無ifg@▶HUG(주택도시보증공사) 전세보증금 반환 ifg@ifg@대표홈페이지 ifg@https://samplehouse********.imweb.meifg@ifg@방문시ifg@★영미 팀장★ 찾으시면 ifg@' 제주도 왕복 항공권' 증정ifg@ifg@대표문의 ☎****-**** (영미팀장)ifg@ifg@무료수신거부**********"
ham,"[국민카드] 고객님, 2025.04.13 09:35 승인 56,495원 / 스타벅스(대전 유성구) 누적 이용금액 120,608원 문의: 1600-1234 ※ 본 문자는 승인내역 안내용입니다."
ham,"[SKT] 고객님, 이번 달 요금은 75,352원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 114"
ham,"[알뜰폰] 고객님, 이번 달 요금은 80,946원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 080-000-0000"
ham,"[SKT] 고객님, 이번 달 요금은 89,070원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 1588-0000"
ham,"[우리카드] 고객님, 2025.04.30 04:37 승인 16,258원 / CU편의점(서울 강남구) 누적 이용금액 157,402원 문의: 1600-1234 ※ 본 문자는 승인내역 안내용입니다."
ham,"[현대카드] 고객님, 2025.04.25 10:32 승인 53,495원 / CU편의점(대전 유성구) 누적 이용금액 67,109원 문의: 080-000-0000 ※ 본 문자는 승인내역 안내용입니다."
ham,"[신한카드] 고객님, 2025.04.16 01:42 승인 19,301원 / 이마트(광주 북구) 누적 이용금액 114,142원 문의: 1588-0000 ※ 본 문자는 승인내역 안내용입니다."
spam,"[국제발신]ifg@얘야, 나 밤에 집에 혼자 있어서 잠이 잘 안 오는데, 올래? +line：kj****"
ham,"[SKT] 고객님, 이번 달 요금은 59,277원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 114"
ham,"[현대카드] 고객님, 2025.04.28 17:23 승인 79,513원 / 배달의민족(광주 북구) 누적 이용금액 109,324원 문의: 1588-0000 ※ 본 문자는 승인내역 안내용입니다."
ham,"[국민카드] 고객님, 2025.04.17 03:52 승인 51,275원 / 배달의민족(인천 연수구) 누적 이용금액 77,293원 문의: 1588-0000 ※ 본 문자는 승인내역 안내용입니다."
spam,[국제발신]ifg@***/**D/분홍전복 사진 보기 +??N?：sy*****ifg@간호사/모델 활어과/비제이/질싸/패티쉬
ham,"[우리카드] 고객님, 2025.04.17 17:39 승인 93,432원 / 배달의민족(대전 유성구) 누적 이용금액 153,649원 문의: 080-000-0000 ※ 본 문자는 승인내역 안내용입니다."
ham,"[LG U+] 고객님, 이번 달 요금은 76,976원입니다. 납부기한: 2025.05.13 자동이체일: 2025.05.11 문의: 1600-1234"
